CustomerID,Frequency,TotalUnits,TotalSpent,Recency,Cluster,PCA1,PCA2
15312.0,4,516,924.8500000000001,74,0,-0.13854674957921778,-0.21556110150649224
15313.0,1,25,52.0,109,0,-0.5173067128169735,0.13315867872958467
15314.0,1,313,327.97,198,2,-0.6374868160627373,0.9850461178533849
15315.0,2,862,570.5,63,0,-0.22965306331901578,-0.26927642442682537
15316.0,1,100,165.0,326,2,-0.9217368238610143,2.1690603448846884
15318.0,1,642,312.62,3,0,-0.22140608002484655,-0.8250497421820273
15319.0,1,175,204.5,283,2,-0.8268502616503088,1.7710785192177352
15320.0,1,326,267.13,43,0,-0.33940739758673427,-0.4657775835901438
15321.0,3,1181,2748.3100000000004,70,0,0.0039769538847423845,-0.1574692318506254
15322.0,1,416,679.6799999999998,85,0,-0.38282720661172415,-0.058780457732974196
15325.0,1,232,162.2899999999999,103,0,-0.47384503941580375,0.08878003280180316
15326.0,1,386,311.71,333,2,-0.8917147396617425,2.25062744926946
15327.0,1,116,208.75000000000003,52,0,-0.3855979313802733,-0.3921833813609688
15329.0,3,486,1049.6999999999998,38,0,-0.12895207369539818,-0.5290921166230826
15330.0,2,1312,714.96,31,0,-0.10473332028547645,-0.5454301068952572
15332.0,4,652,1661.06,365,2,-0.6379086676925393,2.5306159679699443
15333.0,1,344,1028.56,207,2,-0.6047886788788804,1.087912124865276
15334.0,3,274,351.6699999999999,156,2,-0.42919008622894333,0.5481903602174196
15335.0,1,80,173.97000000000003,53,0,-0.3941070911771435,-0.38525788945257944
15339.0,2,416,574.0699999999998,65,0,-0.2861020597956067,-0.2699100076330929
15341.0,1,812,2020.52,80,0,-0.23728610881565532,-0.055134390780870686
15342.0,1,283,406.0899999999999,129,0,-0.502050961034926,0.34023863229610996
15343.0,1,84,364.5,86,0,-0.444986536936037,-0.07168576353182492
15344.0,3,116,563.94,0,0,-0.13129883540749562,-0.912681904963014
15345.0,1,81,393.54,45,0,-0.3639077309068422,-0.45461619955698296
15346.0,1,144,252.42000000000004,332,2,-0.922362482742285,2.2292640751880817
15347.0,1,130,201.59999999999997,365,2,-0.9913854867843447,2.536082404464193
15348.0,1,84,158.03999999999996,71,0,-0.429596024759368,-0.2171038791841696
15349.0,2,327,473.80999999999983,157,2,-0.48169835581771897,0.5843098588968978
15350.0,1,51,115.65,372,2,-1.0200160334208572,2.595993527484785
15351.0,7,753,1960.110000000001,11,0,0.2752117891848836,-0.833244094510654
15353.0,2,343,777.02,254,2,-0.6477902920994715,1.4998541100954057
15355.0,2,45,277.05000000000007,28,0,-0.27798451109488426,-0.6395209114971474
15356.0,10,1673,2766.499999999999,30,0,0.5956400663354269,-0.6597969432449546
15358.0,22,7050,8347.199999999992,4,0,2.432332009967217,-0.7879434630289586
15360.0,1,223,427.92999999999995,39,0,-0.3331777789717024,-0.5037039170079519
15361.0,1,336,418.9200000000001,361,2,-0.944819740094529,2.513015701628778
15363.0,1,144,326.0,372,2,-0.9950489889719121,2.6052479511691313
15364.0,2,493,913.1900000000004,95,0,-0.3126623505568794,0.02245535313803726
15365.0,7,1084,2314.32,25,0,0.31075409593753983,-0.6791055018823384
15366.0,2,621,602.5100000000001,74,0,-0.2773955711434787,-0.17608881395325807
15367.0,4,1057,1877.5899999999992,56,0,0.023623921957055028,-0.3368007373203178
15368.0,1,230,446.94000000000005,20,0,-0.2942428738737153,-0.6806566265502235
15370.0,7,830,2386.05,40,0,0.25635075745137115,-0.5480854000900355
15372.0,1,2924,2007.4,136,0,-0.0966862484302219,0.5603803027909955
15373.0,12,500,2415.9100000000003,7,0,0.6079914852977185,-0.9775855778188853
15374.0,1,126,168.0,128,0,-0.5344969553745358,0.3181558079571536
15376.0,3,619,1233.3599999999997,39,0,-0.1029588825013986,-0.5094011450534015
15379.0,7,2305,3703.2899999999995,168,2,0.2701681135523309,0.7460788473969573
15380.0,5,376,1690.26,8,0,0.08859309414658932,-0.8415342264035429
15381.0,2,171,596.85,213,2,-0.6006014746012439,1.1043864919852722
15382.0,6,4012,5955.709999999999,14,0,0.8554068951579373,-0.5429390392615183
15384.0,2,596,642.41,169,2,-0.46193284320912953,0.712448279397265
15385.0,1,161,316.88,39,0,-0.34788631299709233,-0.5091517035159523
15386.0,1,446,394.14000000000004,185,2,-0.5921396201676847,0.870873682476663
15388.0,1,88,140.54,269,2,-0.8142458228495018,1.6347489665321326
15389.0,1,400,500.0,171,2,-0.5634140126752166,0.7405306817461106
15392.0,4,1277,1535.5299999999997,4,0,0.1278171372425103,-0.8220901108113717
15393.0,2,150,231.86,15,0,-0.24334073686106203,-0.7576675840797571
15394.0,4,910,2183.54,9,0,0.11765955302066357,-0.7752799770266662
15395.0,1,17,107.45000000000002,325,2,-0.9334431563844026,2.1546668759127763
15396.0,1,122,288.17999999999995,112,0,-0.49596998470348147,0.17128854463489182
15397.0,1,20,94.0,289,2,-0.8641689462515547,1.8177173615487965
15398.0,2,769,1345.5299999999997,15,0,-0.0961634859372104,-0.7031548764770722
15399.0,3,611,815.7699999999999,0,0,-0.05598207182999706,-0.884888290579201
15400.0,5,390,716.2,91,0,-0.13532700869894101,-0.08862685741959507
15402.0,2,694,626.7699999999999,148,2,-0.41064376534038355,0.5198947636536858
15405.0,1,193,349.1,188,2,-0.6309011911824425,0.886799947535943
15406.0,2,254,510.7099999999999,30,0,-0.2416147068977419,-0.6059281713379083
15407.0,4,558,1056.44,33,0,-0.04533617990936273,-0.5939946010293127
15408.0,1,106,267.17999999999995,263,2,-0.7920774525869828,1.582540902838185
15410.0,8,1200,3450.8400000000015,83,0,0.3523648689168379,-0.12483861750895073
15411.0,4,530,1358.8800000000003,25,0,-0.013072494055148808,-0.6625665707214755
15412.0,1,108,190.53000000000003,170,2,-0.6165800131696126,0.7108010206364596
15414.0,3,443,774.8999999999999,9,0,-0.09603801036129485,-0.8090312522147106
15415.0,1,575,572.8099999999998,312,2,-0.8112907910510413,2.0688833368880704
15416.0,4,2090,3984.3199999999993,64,0,0.2701904689655939,-0.16485660742665342
15417.0,1,284,508.8000000000001,84,0,-0.4078541089918792,-0.07811175976225611
15419.0,1,230,135.86,24,0,-0.32263822839770623,-0.6509345795379223
15421.0,4,500,950.3599999999996,58,0,-0.10772146864269509,-0.36529274332719525
15422.0,2,38,97.7,322,2,-0.8608382149607069,2.1058428938345854
15423.0,1,101,43.5,37,0,-0.36924938515602407,-0.5372356746263647
15424.0,2,554,383.34,253,2,-0.6469868153556831,1.4899548712910438
15426.0,5,674,1447.39,18,0,0.08837178927429247,-0.7410180331582634
15427.0,3,1013,1483.1399999999999,32,0,-0.026162333829373347,-0.5515370086822982
15428.0,1,102,93.78,14,0,-0.3211934766706374,-0.7510927265031919
15429.0,2,380,397.3499999999998,26,0,-0.2264600435642522,-0.6406592283598135
15432.0,1,65,171.19,22,0,-0.3359522435682757,-0.6759571717355063
15433.0,2,534,533.2999999999998,213,2,-0.5618376402200883,1.1186287963455783
15434.0,5,647,1041.4800000000002,7,0,0.07957615348328392,-0.8551292725496653
15435.0,1,54,149.29000000000005,21,0,-0.3367684163170193,-0.6863321682761905
15436.0,3,613,1122.5300000000007,11,0,-0.056724580757846345,-0.7743185869955819
15437.0,1,79,200.16000000000003,261,2,-0.7958423358840454,1.5609987533229184
15438.0,1,59,156.57999999999998,130,0,-0.547065976919535,0.33366266991584353
15440.0,3,197,383.67999999999995,54,0,-0.2383845703450201,-0.40849042762341015
15442.0,1,120,594.0,248,2,-0.7396489553814841,1.4509230068124674
15443.0,7,1663,3236.909999999999,1,0,0.4870589839114591,-0.8555599879924245
15444.0,2,764,1418.2600000000016,8,0,-0.07835581328933128,-0.7670524640582526
15445.0,1,58,113.5,263,2,-0.807956632600071,1.5766486060352254
15447.0,1,85,155.17,330,2,-0.9319218437877941,2.205580121298593
15448.0,1,232,494.64000000000004,312,2,-0.857088963193068,2.052006991805742
15449.0,3,812,974.52,25,0,-0.07013106474088492,-0.6383526607460179
15450.0,1,376,429.84,29,0,-0.29554346471925147,-0.5905321798635284
15452.0,3,283,538.73,29,0,-0.16943511172438244,-0.6347612210109037
15453.0,7,845,1388.370000000001,1,0,0.2675648694729683,-0.936918665214566
15454.0,1,86,179.10000000000002,361,2,-0.9903311316103407,2.4961926211419962
15456.0,3,660,447.2200000000001,282,2,-0.6214872335427395,1.7459862589879172
15457.0,1,132,237.07000000000002,261,2,-0.7871182259545645,1.5642206520951494
15458.0,1,156,161.64,24,0,-0.32968963206364393,-0.6535207544124901
15460.0,1,109,216.76,353,2,-0.9695957017590939,2.423293329261722
15462.0,3,172,234.60000000000002,93,0,-0.326864263044871,-0.048457118830619955
15463.0,1,106,126.14,28,0,-0.34572180446536344,-0.6191606895829581
15464.0,1,350,1048.8500000000006,337,2,-0.8548286368502004,2.304708135444691
15465.0,18,1257,7354.62,19,0,1.3916957615759742,-0.8388143974364348
15466.0,1,246,334.53000000000014,84,0,-0.4239153050295732,-0.08407768373430685
15467.0,3,310,524.88,8,0,-0.12643384216625236,-0.8303635918412
15468.0,2,155,467.50999999999993,50,0,-0.2949867109417235,-0.4242276850866367
15469.0,2,153,538.55,49,0,-0.28857117744437716,-0.4319117890773864
15471.0,1,266,469.47999999999985,1,0,-0.2516401040524261,-0.8562586331034662
15472.0,1,251,371.56,112,0,-0.47516425499144055,0.1789708017653277
15473.0,7,672,1771.2,13,0,0.2492095973032297,-0.8227372360705172
15475.0,1,319,454.10999999999984,76,0,-0.39182479300859285,-0.15277248167308616
15478.0,2,585,1441.4199999999996,39,0,-0.15812860616661498,-0.4843007463378374
15480.0,1,303,905.5,115,0,-0.43940080554313293,0.22250511825119268
15482.0,12,5020,11054.960000000003,15,0,1.7008123928897512,-0.4921572281126233
15483.0,4,295,233.81000000000006,160,2,-0.3773321079626064,0.5621710402152212
15484.0,4,3152,3594.3099999999995,0,0,0.4941676608185078,-0.7268992666877919
15485.0,3,1306,2575.0,29,0,0.08678638895618174,-0.53982830709566
15488.0,1,73,91.32000000000001,92,0,-0.4760482571741293,-0.0227973075307725
15489.0,3,608,1134.28,22,0,-0.0778682840405699,-0.6713507052772906
15491.0,6,1646,3100.0900000000015,94,0,0.23067514358592142,0.031681782900395576
15492.0,2,483,659.4599999999999,27,0,-0.19881417311212518,-0.6203348071817791
15493.0,5,560,2001.800000000005,32,0,0.08450728677894413,-0.6013141497078702
15494.0,2,1148,1299.230000000001,20,0,-0.06405678607679297,-0.641018371416068
15497.0,2,624,1262.2,17,0,-0.12273874351703186,-0.6928247438415504
15498.0,27,6105,13316.399999999992,2,0,2.9787394840392953,-0.8320880877463465
15500.0,4,572,1131.5600000000004,7,0,0.011724575310735024,-0.8347331997483893
15502.0,12,4236,10384.93,15,0,1.5635319623194799,-0.5428850701265827
15503.0,1,74,147.09000000000003,362,2,-0.9958148603827893,2.504232191952652
15504.0,1,33,52.83000000000001,80,0,-0.4600675146997042,-0.13774111672978337
15505.0,5,2390,3610.9600000000005,52,0,0.3691588648791906,-0.2947064193377882
15506.0,3,848,979.2600000000004,22,0,-0.05973649477939075,-0.6647293672995345
15507.0,1,162,492.35999999999996,171,2,-0.5921006416654655,0.7299731931618041
15508.0,6,440,1000.2700000000002,188,2,-0.23371536260206283,0.8064897987597351
15510.0,1,2,250.0,330,2,-0.9354577603217464,2.2043097629084847
15511.0,5,271,909.2300000000001,11,0,0.01852596226964483,-0.8373645076035857
15512.0,2,68,121.0,155,2,-0.5318932589107249,0.5455917668583258
15513.0,19,5709,14758.219999999998,32,0,2.449751356384892,-0.3615713775289406
15514.0,11,2160,4139.460000000002,11,0,0.8461833682663898,-0.8037847487395289
15516.0,3,27,62.43,44,0,-0.26043419299808357,-0.5173833873024227
15517.0,1,293,267.03000000000003,232,2,-0.7098308473244136,1.3007068429608404
15518.0,8,1273,1942.4500000000012,63,0,0.2997184915382476,-0.3460492894680283
15520.0,1,314,343.49999999999994,1,0,-0.25431490947123214,-0.8572835302541991
15521.0,8,1836,3000.2000000000007,39,0,0.4830961047399883,-0.5198577310392327
15522.0,2,573,398.84,32,0,-0.2151447633945386,-0.5760897009470924
15523.0,1,132,412.00999999999993,83,0,-0.4303335721120535,-0.09648180168557961
15524.0,1,4,440.0,24,0,-0.32921904916268996,-0.6532576260491392
15525.0,3,416,825.9200000000002,1,0,-0.0803363305909925,-0.8837783540634117
15526.0,2,24,148.44,32,0,-0.2967603797835938,-0.6062004662977847
15527.0,8,992,2429.779999999999,18,0,0.3860434214052794,-0.7671717631060437
15528.0,1,123,229.32999999999993,253,2,-0.7731837243952883,1.4888043365305004
15529.0,11,3496,3995.2299999999973,22,0,0.973468729564875,-0.6462539844086967
15530.0,4,950,1502.3500000000001,21,0,0.05393178832058717,-0.6781369478626734
15531.0,2,1105,2007.4399999999994,7,0,0.003047611904037734,-0.7469778736002798
15532.0,4,521,1580.9300000000032,24,0,0.002532950652415125,-0.6668205047044724
15533.0,3,289,807.5699999999997,18,0,-0.12955732001930556,-0.7307453406738194
15535.0,4,143,536.3999999999999,172,2,-0.39852443755204126,0.6752826585207244
15537.0,1,29,110.92000000000003,162,2,-0.6157018752061316,0.6305574867522787
15539.0,1,410,538.46,6,0,-0.23970972396081422,-0.8015085810278008
15540.0,1,200,213.30000000000004,10,0,-0.2939037026910215,-0.7812834857720379
15541.0,1,49,85.13000000000002,113,0,-0.5200238694358091,0.1724400835669467
15543.0,1,86,127.85999999999999,287,2,-0.8502295498326673,1.8027219720473082
15544.0,9,3109,3546.709999999995,8,0,0.7951434296272478,-0.7622941252059168
15545.0,2,163,292.7199999999999,53,0,-0.31145351077108385,-0.4001401770401378
15547.0,14,4032,4954.839999999991,6,0,1.3264679979022356,-0.8131395177308601
15549.0,3,698,1693.26,76,0,-0.13484367157977217,-0.14848255818589542
15550.0,4,295,575.63,3,0,-0.0501991167309804,-0.8979676925095473
15551.0,1,218,436.05999999999995,36,0,-0.3274127957213991,-0.5317829476515431
15552.0,1,60,90.12,216,2,-0.7181283856426086,1.1365148351526848
15553.0,1,451,437.22999999999985,59,0,-0.34434911906145305,-0.30645905838345855
15554.0,1,74,217.2,277,2,-0.826331094732804,1.7108679702669605
15555.0,16,4439,4805.169999999989,11,0,1.4849273865627963,-0.7952107663642193
15556.0,1,236,279.77,23,0,-0.3104409310252856,-0.6564677735561185
15557.0,1,219,473.65,28,0,-0.30928686128566885,-0.6056424054198707
15561.0,4,267,800.5900000000001,11,0,-0.05410308811543389,-0.8187905051439722
15562.0,1,39,134.55,351,2,-0.9794596627243838,2.399502161979991
15563.0,4,1501,1400.4399999999998,21,0,0.11241027456664598,-0.6566531928529159
15565.0,2,60,173.15999999999997,49,0,-0.3238243189446019,-0.44500101842067596
15567.0,1,223,186.01000000000002,18,0,-0.3085046297943057,-0.706123699832792
15568.0,3,461,758.2899999999998,2,0,-0.08143432810783122,-0.8741366023440091
15569.0,5,666,1375.7100000000003,103,0,-0.08216335635141075,0.05195883404689503
15570.0,12,2067,4165.52,6,0,0.9115446588972406,-0.875397625149934
15571.0,4,264,650.43,11,0,-0.0644206295587353,-0.822635303037507
15572.0,7,1229,2552.86,4,0,0.3844716034083222,-0.8633244890150266
15573.0,2,363,607.45,31,0,-0.22422986124612815,-0.5894326698998549
15574.0,4,349,702.2500000000001,177,2,-0.37282629263129297,0.735129764749876
15576.0,1,404,940.6700000000002,37,0,-0.2738509189629502,-0.501844547127958
15577.0,3,89,258.8799999999998,150,2,-0.44561542755524286,0.4817111129718538
15578.0,1,52,127.1,161,2,-0.6099659589021278,0.6226055892379517
15579.0,2,120,348.5999999999999,68,0,-0.34192552244114,-0.2603198558452054
15581.0,13,286,3679.9700000000003,120,0,0.5123348894015427,0.0799348003402106
15582.0,3,453,682.9100000000001,24,0,-0.13004510336306377,-0.6705594359476235
15584.0,4,314,725.1099999999999,23,0,-0.07681633058503888,-0.7063607075316145
15585.0,1,320,455.30000000000007,176,2,-0.5855478310266038,0.7827103330666481
15587.0,4,312,913.6800000000002,49,0,-0.1149617987821162,-0.45857713916036347
15589.0,3,243,478.53,255,2,-0.6164252445136781,1.4760333495814906
15592.0,1,354,388.58,46,0,-0.33385216866136697,-0.43349148283950956
15593.0,1,60,199.8,70,0,-0.42772791814598404,-0.22647063792583294
15594.0,5,983,1771.78,15,0,0.15229730936495503,-0.7475951204745888
15596.0,5,561,1406.5900000000004,100,0,-0.086729262100029,0.02008598830090404
15597.0,1,279,324.57,34,0,-0.3237086269425981,-0.5505912934780989
15598.0,1,160,240.68,52,0,-0.3782698395091206,-0.38947674623154677
15599.0,2,718,761.74,26,0,-0.16226467578818377,-0.6169212583446146
15601.0,14,4983,6776.559999999997,10,0,1.5521734393166606,-0.6892336496421843
15602.0,9,1137,1297.8700000000003,7,0,0.4143944077065202,-0.9131822856965893
15603.0,1,96,48.480000000000004,78,0,-0.4490183598989713,-0.15381229939364763
15604.0,1,159,216.39000000000001,51,0,-0.3780605530094225,-0.3994752057063328
15605.0,5,441,1198.23,35,0,0.011287110585054211,-0.5983118548543979
15606.0,9,892,2920.1600000000003,60,0,0.39023852742951826,-0.3879623530176534
15607.0,1,202,104.76,336,2,-0.9330484356386987,2.26555498311157
15608.0,4,714,1093.68,27,0,-0.012759512675206789,-0.6424019128737388
15609.0,1,148,298.48,183,2,-0.6298916500744426,0.836816972375223
15610.0,1,66,112.46,51,0,-0.3959671843508006,-0.40609740533091987
15611.0,13,504,1591.4500000000003,9,0,0.6148357994476783,-1.0005309580118276
15612.0,2,52,195.15,35,0,-0.2961637608531481,-0.5757630070264427
15615.0,23,5508,10399.739999999989,9,0,2.441182684677371,-0.7790177769281259
15618.0,4,454,776.8510000000002,32,0,-0.0742600933680842,-0.6147949182169887
15619.0,1,136,336.40000000000003,10,0,-0.2933144075768929,-0.7810268666647291
15620.0,3,915,1553.18,56,0,-0.07965986655767807,-0.32957565262186284
15621.0,4,501,1293.0300000000002,3,0,0.0217875195274398,-0.8712488746593543
15622.0,9,1674,3709.5600000000018,42,0,0.5701074018616223,-0.502742875014328
15623.0,1,125,301.03,140,2,-0.5490599564756306,0.4336518243858319
15624.0,4,357,588.1300000000001,116,0,-0.2611589037151648,0.16205562063294124
15625.0,4,1188,1534.26,103,0,-0.0747861148464034,0.10005689104001607
15626.0,2,766,675.8000000000001,74,0,-0.25536482312079467,-0.16795908263257467
15628.0,9,1894,2870.2400000000002,4,0,0.6141611495830589,-0.8693742516391918
15630.0,2,800,1186.35,44,0,-0.15929069147275535,-0.4344727142506067
15632.0,8,2109,3285.310000000001,15,0,0.58087639939943,-0.7254107902494746
15634.0,1,99,243.55,16,0,-0.31549063149599116,-0.728810769895481
15636.0,2,284,724.76,89,0,-0.338274564039904,-0.04743504732317324
15637.0,1,128,223.36,52,0,-0.38320780595124637,-0.3912992308105095
15639.0,1,323,425.31999999999994,133,0,-0.503795873012916,0.3798732736459552
15640.0,15,6607,12515.659999999982,3,0,2.203740408817218,-0.5634452297441693
15641.0,4,1562,1887.2000000000005,104,0,-0.009027114969700507,0.1344340988357627
15643.0,3,246,664.0000000000002,191,2,-0.4796560183317279,0.8820892334984411
15644.0,4,557,812.9999999999998,165,2,-0.3175804748541051,0.6346814728601992
15645.0,1,256,612.0099999999998,18,0,-0.27633447010979034,-0.6941492368874744
15646.0,3,394,447.63999999999993,157,2,-0.41055390042972545,0.5651460334891061
15648.0,2,221,657.3499999999999,203,2,-0.5712754588796508,1.0145201956781607
15649.0,2,192,816.0,335,2,-0.820158440378686,2.2519218579912037
15651.0,3,479,646.3000000000001,36,0,-0.15266597259132283,-0.5580830854308695
15652.0,1,208,337.74,90,0,-0.43983685025051095,-0.02952917544302554
15653.0,2,1200,877.4399999999999,92,0,-0.22550611731848993,0.024309406691239363
15654.0,2,475,922.5300000000002,8,0,-0.14546319225569562,-0.7919043418608576
15655.0,1,324,560.67,242,2,-0.7060709284628616,1.4028613253041637
15656.0,4,343,748.5000000000001,44,0,-0.112554140266218,-0.5080827200705916
15657.0,1,24,30.0,22,0,-0.35017396077272,-0.6812355807208995
15658.0,5,242,1024.0999999999997,189,2,-0.32246497406563174,0.8292428023470074
15659.0,1,111,306.45000000000005,43,0,-0.3622552213825865,-0.47417154981987136
15660.0,9,1050,1600.86,24,0,0.3912287480110631,-0.7504585446281268
15661.0,2,236,309.8,316,2,-0.8116875989360662,2.0635903600142442
15663.0,1,106,138.14000000000001,105,0,-0.4942443677272201,0.1014016801052658
15664.0,1,157,386.43,50,0,-0.3650768847850593,-0.40471061413312814
15665.0,2,1666,2242.0100000000007,167,2,-0.22523880689281436,0.7799198354033555
15667.0,1,240,301.32000000000005,39,0,-0.3395648538694703,-0.5060949180896218
15668.0,1,72,76.32000000000001,217,2,-0.7195623197524024,1.1460503824363892
15669.0,4,342,684.34,39,0,-0.10723320512582761,-0.5564837286604051
15670.0,1,91,173.05,296,2,-0.8640922520410267,1.8882444244368515
15671.0,7,1699,2657.1300000000006,18,0,0.41988961603851493,-0.7093124236346142
15673.0,4,1514,2881.0200000000013,87,0,0.08419082394629544,-0.0020952589665562222
15674.0,5,1275,2446.6,72,0,0.1211069620269245,-0.18499928655857198
15675.0,3,527,323.69,80,0,-0.25371112698300824,-0.15239116880341472
15676.0,3,2252,3435.7599999999998,18,0,0.27723318289746857,-0.5802204089923044
15677.0,1,319,657.23,48,0,-0.3240511288195566,-0.40966319933792716
15678.0,1,184,352.70000000000005,52,0,-0.3679962396066528,-0.38566044520441134
15679.0,4,1170,781.2799999999999,23,0,0.0282626518149803,-0.6676795673868726
15680.0,3,952,1333.6800000000003,8,0,0.0032401246489017206,-0.7823896301694522
15681.0,5,816,1426.1599999999999,24,0,0.09214119682053547,-0.6792322944123507
15683.0,1,131,193.75,116,0,-0.5089261183644203,0.2067613642801259
15687.0,9,1310,2993.099999999999,8,0,0.5454084942509237,-0.8543610821946479
15689.0,2,84,254.1,119,0,-0.45135698873630575,0.2128334116094551
15690.0,2,408,239.76000000000002,3,0,-0.18899836472738185,-0.8584815383850294
15691.0,1,72,136.8,251,2,-0.7814827193601296,1.4655856501622169
15692.0,1,138,191.04000000000002,27,0,-0.335687948760004,-0.625515445232584
15694.0,14,1677,6479.399999999998,0,0,1.1604123530708603,-0.9341512396901498
15695.0,2,212,409.9800000000001,266,2,-0.7109226379647285,1.5973177692953007
15696.0,8,1028,2736.4600000000005,32,0,0.383503672424834,-0.6270605268600158
15699.0,1,113,309.6499999999999,17,0,-0.31138681180571093,-0.7172118217436522
15700.0,2,357,696.6799999999996,171,2,-0.490508876071167,0.7220867223513288
15701.0,4,923,1542.14,1,0,0.09215886291916936,-0.8654109937713912
15703.0,1,66,211.5,264,2,-0.8024468279276105,1.5887751870894493
15704.0,4,1028,2293.6199999999994,139,0,-0.1131622447265792,0.4486162290700344
15705.0,1,62,143.10000000000002,200,2,-0.6833493712250854,0.9882468181865375
15706.0,4,321,1060.56,63,0,-0.13130030897346234,-0.32359470434169596
15707.0,4,605,945.5799999999999,34,0,-0.04906545826186087,-0.5853349826315809
15708.0,7,1267,3364.2399999999984,40,0,0.3729903912942725,-0.5048525623861433
15709.0,1,121,133.25,283,2,-0.8379710541786288,1.7669636794267327
15712.0,5,486,1072.3600000000001,8,0,0.06062290157792717,-0.8520253770886764
15713.0,2,150,356.7,142,2,-0.48133714875763806,0.4333907117256068
15714.0,2,187,330.8799999999998,11,0,-0.22463357336854617,-0.7910228739120757
15716.0,4,744,1118.8100000000004,145,0,-0.23636625901736763,0.46331019871965023
15717.0,1,70,150.3,233,2,-0.7459181989684908,1.297458665956069
15719.0,13,2725,5045.609999999998,32,0,1.0623712243963852,-0.6031921574566309
15720.0,1,281,598.7300000000001,23,0,-0.2839514902505474,-0.6466180874881708
15721.0,1,409,507.0799999999998,11,0,-0.2516060454985566,-0.7555578177366197
15722.0,5,1026,2222.56,35,0,0.14851143825305882,-0.5474901264256286
15723.0,1,87,203.1,364,2,-0.9944380659137577,2.524892103984589
15724.0,2,73,218.25,200,2,-0.6121133917156882,0.9691494204936758
15725.0,1,221,415.2500000000001,14,0,-0.28577573797312,-0.7379571322525519
15727.0,7,3065,5178.960000000001,16,0,0.7528159027998609,-0.6061348550342841
15729.0,1,28,85.0,212,2,-0.7145001299568122,1.0975777163881408
15730.0,3,689,1120.8800000000003,65,0,-0.15255248347521086,-0.26592714259823
15732.0,2,215,294.11999999999995,211,2,-0.6115979240861126,1.0801073504221743
15733.0,1,62,162.3,282,2,-0.8410902714941022,1.755757765610888
15734.0,2,346,1339.45,114,0,-0.3386322350125153,0.2043223752748288
15737.0,8,599,1205.12,14,0,0.26601830406982563,-0.8520003870467538
15738.0,16,2982,4812.419999999996,18,0,1.2993217628576277,-0.7930272577704658
15739.0,1,472,449.12000000000006,65,0,-0.352709053936624,-0.24912550934638453
15740.0,1,152,154.88000000000002,48,0,-0.3771526259602112,-0.4293638633141479
15743.0,4,216,784.4600000000004,15,0,-0.068968564164598,-0.7839949021540198
15744.0,1,120,34.8,77,0,-0.44514509684940606,-0.1624591978609799
15745.0,4,421,1094.59,18,0,-0.029938186706960777,-0.739330892837507
15746.0,1,178,196.87999999999997,133,0,-0.5361200160143543,0.36790601589347843
15747.0,3,480,974.0399999999995,12,0,-0.08426283331697901,-0.7744314569681853
15748.0,1,51,149.30999999999995,39,0,-0.3720279667317628,-0.5180886023724285
15749.0,3,18028,44534.3,234,3,4.452954531636324,3.144093012102844
15750.0,8,1786,2465.479999999999,2,0,0.5134506438359895,-0.8813635472150418
15752.0,7,1978,2637.3800000000024,39,0,0.4108902746170194,-0.5012101728259665
15753.0,1,144,79.2,304,2,-0.8795570187872439,1.963064851578405
15754.0,3,199,458.57,50,0,-0.22542238834280134,-0.4439673382202172
15755.0,6,1427,2364.2500000000023,9,0,0.32075821105881414,-0.7911578264303022
15756.0,4,242,532.9599999999995,60,0,-0.16983999535442224,-0.3681484658812303
15757.0,2,491,714.4200000000001,65,0,-0.2679103929684706,-0.2631711585238589
15758.0,1,47,205.25,24,0,-0.33970218961234716,-0.6571906988812077
15759.0,3,60,253.04000000000002,217,2,-0.5793632104945113,1.107027850285673
15762.0,2,251,583.75,64,0,-0.3030570228701828,-0.2862129364332248
15763.0,2,271,1086.9200000000003,31,0,-0.2033125367238602,-0.5815813145021866
15764.0,6,2050,3279.9700000000003,87,0,0.3040182143809246,-0.011747356162830997
15766.0,1,170,315.05999999999995,63,0,-0.3934823333035311,-0.28430627733090086
15768.0,3,244,621.83,115,0,-0.33531108611008775,0.17004759776995831
15769.0,26,29672,56252.72000000001,6,3,8.545024016282431,1.3154646248912458
15773.0,1,311,635.6800000000001,5,0,-0.2430423098220695,-0.8127709658647796
15774.0,1,87,270.8,68,0,-0.4159421669377273,-0.24224643853085207
15775.0,1,68,104.9,244,2,-0.7704983003054671,1.3991436781197797
15776.0,1,138,241.62000000000003,132,0,-0.5359486392056447,0.3579159220983379
15777.0,4,378,1047.1100000000001,240,2,-0.4686828050675253,1.3342312097927078
15780.0,3,220,475.28000000000003,183,2,-0.47974143743713976,0.8014558961011514
15781.0,3,180,345.4600000000001,24,0,-0.18475699084719072,-0.6907993257003541
15782.0,3,864,2614.7400000000007,9,0,0.0758731789905442,-0.7451831493632765
15783.0,1,212,246.3,10,0,-0.2902934964778549,-0.77994447146985
15785.0,5,1612,2328.9700000000003,32,0,0.23077256554108413,-0.5473912346591076
15786.0,3,3364,4932.2000000000035,45,0,0.455819074746523,-0.24220185810715586
15787.0,3,540,948.0500000000001,25,0,-0.10409264547584997,-0.6508571131081348
15789.0,1,438,351.3,357,2,-0.9294721217692223,2.4783704265309443
15790.0,1,114,220.84999999999997,9,0,-0.3016461960381389,-0.794197447515295
15791.0,2,731,1612.6900000000003,43,0,-0.1372358084033476,-0.43628759060502
